COUNTY,RPL_THEME1,STATE
Talladega,0.8653,ALABAMA
Tuscaloosa,0.8705,ALABAMA
Mobile,0.91,ALABAMA
Cullman,0.7551,ALABAMA
Blount,0.7821,ALABAMA
Houston,0.7322,ALABAMA
Jefferson,0.8327,ALABAMA
Sumter,0.7318,ALABAMA
Shelby,0.8229,ALABAMA
Etowah,0.7285,ALABAMA
Mobile,0.8915,ALABAMA
Crenshaw,0.8316,ALABAMA
Jefferson,0.8303,ALABAMA
Colbert,0.8545,ALABAMA
Dallas,0.8037,ALABAMA
Elmore,0.8215,ALABAMA
Conecuh,0.8587,ALABAMA
Lowndes,0.8509,ALABAMA
Autauga,0.7053,ALABAMA
Escambia,0.9459,ALABAMA
Tallapoosa,0.685,ALABAMA
Montgomery,0.8073,ALABAMA
Madison,0.8586,ALABAMA
Jefferson,0.5582,ALABAMA
Madison,0.7517,ALABAMA
Washington,0.8942,ALABAMA
Marshall,0.7333,ALABAMA
Geneva,0.919,ALABAMA
Lamar,0.8272,ALABAMA
Jefferson,0.8549,ALABAMA
Etowah,0.9443,ALABAMA
Jefferson,0.8762,ALABAMA
Montgomery,0.9629,ALABAMA
Marshall,0.8984,ALABAMA
Etowah,0.852,ALABAMA
Russell,0.791,ALABAMA
Macon,0.8524,ALABAMA
Jackson,0.7605,ALABAMA
Mobile,0.8663,ALABAMA
Mobile,0.9435,ALABAMA
Randolph,0.6339,ALABAMA
Houston,0.7675,ALABAMA
Monroe,0.8602,ALABAMA
DeKalb,0.7966,ALABAMA
DeKalb,0.8009,ALABAMA
Limestone,0.7611,ALABAMA
Montgomery,0.8922,ALABAMA
Shelby,0.5695,ALABAMA
Choctaw,0.7189,ALABAMA
Lamar,0.9032,ALABAMA
Crenshaw,0.6287,ALABAMA
Cleburne,0.9204,ALABAMA
Dale,0.8636,ALABAMA
Walker,0.8914,ALABAMA
Walker,0.8243,ALABAMA
Macon,0.8233,ALABAMA
Houston,0.9031,ALABAMA
Tuscaloosa,0.725,ALABAMA
Lauderdale,0.9835,ALABAMA
Cullman,0.8119,ALABAMA
Lawrence,0.7896,ALABAMA
Jefferson,0.9557,ALABAMA
Madison,0.8563,ALABAMA
Talladega,0.8477,ALABAMA
Russell,0.9064,ALABAMA
Franklin,0.8006,ALABAMA
Cullman,0.8445,ALABAMA
Etowah,0.9434,ALABAMA
Walker,0.9,ALABAMA
Tuscaloosa,0.7529,ALABAMA
St. Clair,0.7781,ALABAMA
Franklin,0.6979,ALABAMA
Butler,0.9095,ALABAMA
Cherokee,0.7479,ALABAMA
Montgomery,0.8749,ALABAMA
Etowah,0.613,ALABAMA
Talladega,0.8145,ALABAMA
Mobile,0.9691,ALABAMA
Mobile,0.8046,ALABAMA
Jefferson,0.6004,ALABAMA
Lauderdale,0.7325,ALABAMA
DeKalb,0.792,ALABAMA
Jefferson,0.8345,ALABAMA
Jefferson,0.7987,ALABAMA
Jefferson,0.8632,ALABAMA
Dale,0.8247,ALABAMA
Baldwin,0.7301,ALABAMA
Wilcox,0.9572,ALABAMA
Etowah,0.9609,ALABAMA
Jackson,0.8404,ALABAMA
Jefferson,0.958,ALABAMA
Dallas,0.8959,ALABAMA
Madison,0.7519,ALABAMA
Madison,0.8916,ALABAMA
Mobile,0.9887,ALABAMA
Escambia,0.9362,ALABAMA
Mobile,0.8148,ALABAMA
Pike,0.9245,ALABAMA
Elmore,0.7301,ALABAMA
Jefferson,0.6885,ALABAMA
Dale,0.7263,ALABAMA
Calhoun,0.8938,ALABAMA
Henry,0.7184,ALABAMA
Jefferson,0.7548,ALABAMA
Choctaw,0.9235,ALABAMA
Bullock,0.8577,ALABAMA
Jefferson,0.8019,ALABAMA
Mobile,0.9842,ALABAMA
Calhoun,0.8086,ALABAMA
Madison,0.9804,ALABAMA
Calhoun,0.6942,ALABAMA
Barbour,0.8828,ALABAMA
Etowah,0.9094,ALABAMA
Talladega,0.8595,ALABAMA
Montgomery,0.8949,ALABAMA
Mobile,0.7909,ALABAMA
Chilton,0.6726,ALABAMA
Montgomery,0.8534,ALABAMA
Elmore,0.8195,ALABAMA
DeKalb,0.6906,ALABAMA
Mobile,0.9067,ALABAMA
Tuscaloosa,0.8445,ALABAMA
Bibb,0.7732,ALABAMA
Mobile,0.7428,ALABAMA
Mobile,0.8845,ALABAMA
Macon,0.8349,ALABAMA
Clarke,0.9892,ALABAMA
Pike,0.8763,ALABAMA
Dallas,0.8852,ALABAMA
Jefferson,0.9251,ALABAMA
Walker,0.7448,ALABAMA
Winston,0.806,ALABAMA
Talladega,0.8741,ALABAMA
Jefferson,0.7739,ALABAMA
Montgomery,0.8533,ALABAMA
Barbour,0.7968,ALABAMA
Lauderdale,0.956,ALABAMA
Russell,0.9872,ALABAMA
Lowndes,0.9163,ALABAMA
Montgomery,0.8471,ALABAMA
Winston,0.8538,ALABAMA
Jefferson,0.81,ALABAMA
Etowah,0.9648,ALABAMA
Morgan,0.7128,ALABAMA
Mobile,0.7872,ALABAMA
Jefferson,0.8442,ALABAMA
Covington,0.8054,ALABAMA
Talladega,0.9207,ALABAMA
Jackson,0.7448,ALABAMA
Montgomery,0.783,ALABAMA
Houston,0.9106,ALABAMA
Mobile,0.7341,ALABAMA
Montgomery,0.9578,ALABAMA
Fayette,0.8902,ALABAMA
Chilton,0.8335,ALABAMA
Mobile,0.624,ALABAMA
Shelby,0.8958,ALABAMA
Escambia,0.8462,ALABAMA
Etowah,0.7445,ALABAMA
Clarke,0.9375,ALABAMA
Clarke,0.8764,ALABAMA
Jefferson,0.5934,ALABAMA
Dallas,0.9675,ALABAMA
Etowah,0.8957,ALABAMA
Mobile,0.921,ALABAMA
Marion,0.818,ALABAMA
Barbour,0.949,ALABAMA
Dallas,0.8987,ALABAMA
Madison,0.865,ALABAMA
Etowah,0.8913,ALABAMA
Calhoun,0.9667,ALABAMA
Madison,0.7049,ALABAMA
Marshall,0.6578,ALABAMA
Jefferson,0.9217,ALABAMA
Jefferson,0.9497,ALABAMA
Montgomery,0.9669,ALABAMA
Jefferson,0.8891,ALABAMA
Mobile,0.8796,ALABAMA
Madison,0.9316,ALABAMA
Tuscaloosa,0.9404,ALABAMA
Lawrence,0.8434,ALABAMA
Marshall,0.752,ALABAMA
Monroe,0.9109,ALABAMA
Mobile,0.9982,ALABAMA
Tuscaloosa,0.9211,ALABAMA
Choctaw,0.9109,ALABAMA
Marshall,0.708,ALABAMA
Mobile,0.8699,ALABAMA
Dallas,0.994,ALABAMA
Mobile,0.8937,ALABAMA
Mobile,0.7414,ALABAMA
Jefferson,0.9385,ALABAMA
Jefferson,0.6846,ALABAMA
Marengo,0.9108,ALABAMA
Barbour,0.9006,ALABAMA
Montgomery,0.9649,ALABAMA
Barbour,0.8671,ALABAMA
Madison,0.8676,ALABAMA
Jefferson,0.9373,ALABAMA
Jefferson,0.9914,ALABAMA
Chambers,0.8634,ALABAMA
Jefferson,0.7202,ALABAMA
Coosa,0.863,ALABAMA
Dale,0.9499,ALABAMA
Mobile,0.9867,ALABAMA
Montgomery,0.9173,ALABAMA
Calhoun,0.8827,ALABAMA
Etowah,0.9593,ALABAMA
Montgomery,0.9252,ALABAMA
Macon,0.9104,ALABAMA
Lauderdale,0.9311,ALABAMA
Lowndes,0.9474,ALABAMA
Jefferson,0.9031,ALABAMA
Covington,0.9696,ALABAMA
Sumter,0.8999,ALABAMA
Mobile,0.9524,ALABAMA
Jefferson,0.902,ALABAMA
Pickens,0.9009,ALABAMA
Mobile,0.9859,ALABAMA
Montgomery,0.9825,ALABAMA
Wilcox,0.9992,ALABAMA
Tuscaloosa,0.6675,ALABAMA
Franklin,0.8006,ALABAMA
Calhoun,0.9891,ALABAMA
Montgomery,0.9781,ALABAMA
Greene,0.9689,ALABAMA
Jefferson,0.9844,ALABAMA
Jefferson,0.811,ALABAMA
Mobile,0.9666,ALABAMA
Autauga,0.9352,ALABAMA
Marshall,0.7156,ALABAMA
Clarke,0.8847,ALABAMA
Houston,0.7977,ALABAMA
Jefferson,0.9484,ALABAMA
Madison,0.997,ALABAMA
Tuscaloosa,0.9597,ALABAMA
Jefferson,0.8457,ALABAMA
Madison,0.9311,ALABAMA
Jefferson,0.9563,ALABAMA
Jefferson,0.9388,ALABAMA
Coffee,0.868,ALABAMA
Montgomery,0.9078,ALABAMA
Lee,0.7546,ALABAMA
Morgan,0.9814,ALABAMA
Lee,0.7046,ALABAMA
Russell,0.9776,ALABAMA
Jefferson,0.8919,ALABAMA
Talladega,0.9896,ALABAMA
Jefferson,0.9548,ALABAMA
Bullock,0.9892,ALABAMA
Jefferson,0.8967,ALABAMA
Greene,0.9602,ALABAMA
DeKalb,0.942,ALABAMA
Montgomery,0.9261,ALABAMA
Jefferson,0.9812,ALABAMA
Jefferson,0.9446,ALABAMA
Limestone,0.8745,ALABAMA
Geneva,0.9275,ALABAMA
Hale,0.8122,ALABAMA
Montgomery,0.9981,ALABAMA
Calhoun,0.9121,ALABAMA
Mobile,0.9053,ALABAMA
Jefferson,0.9272,ALABAMA
Lowndes,0.8682,ALABAMA
Jefferson,0.8046,ALABAMA
Dallas,0.9716,ALABAMA
Covington,0.9756,ALABAMA
Franklin,0.8075,ALABAMA
Greene,0.9631,ALABAMA
Butler,0.8655,ALABAMA
Perry,0.946,ALABAMA
Baldwin,0.9389,ALABAMA
Jefferson,0.9619,ALABAMA
Mobile,0.921,ALABAMA
Escambia,0.9864,ALABAMA
Mobile,0.9647,ALABAMA
Barbour,0.9484,ALABAMA
Conecuh,0.9104,ALABAMA
Montgomery,0.9112,ALABAMA
Clay,0.9216,ALABAMA
Jefferson,0.9503,ALABAMA
Tallapoosa,0.9243,ALABAMA
Walker,0.8142,ALABAMA
Barbour,0.8924,ALABAMA
Morgan,0.8943,ALABAMA
Pickens,0.8643,ALABAMA
Russell,0.943,ALABAMA
Mobile,0.8119,ALABAMA
Tuscaloosa,0.8181,ALABAMA
Jefferson,0.8687,ALABAMA
Tallapoosa,0.8391,ALABAMA
Jefferson,0.8714,ALABAMA
Jefferson,0.7377,ALABAMA
Montgomery,0.9718,ALABAMA
Madison,0.8156,ALABAMA
Macon,0.9233,ALABAMA
Lee,0.9442,ALABAMA
Lauderdale,0.8874,ALABAMA
Tuscaloosa,0.932,ALABAMA
Covington,0.9544,ALABAMA
Pickens,0.927,ALABAMA
Montgomery,0.8812,ALABAMA
Wilcox,0.8946,ALABAMA
Etowah,0.87,ALABAMA
DeKalb,0.7809,ALABAMA
Houston,0.9358,ALABAMA
Jefferson,0.8959,ALABAMA
Houston,0.9628,ALABAMA
Tallapoosa,0.9643,ALABAMA
Barbour,0.9212,ALABAMA
Calhoun,0.9001,ALABAMA
Jefferson,0.9066,ALABAMA
Calhoun,0.9927,ALABAMA
Macon,0.8942,ALABAMA
Montgomery,0.9607,ALABAMA
Montgomery,0.9683,ALABAMA
Jefferson,0.9586,ALABAMA
Jefferson,0.9556,ALABAMA
Tuscaloosa,0.9849,ALABAMA
Jefferson,0.9446,ALABAMA
Dallas,0.8751,ALABAMA
Madison,0.9337,ALABAMA
Sumter,0.9445,ALABAMA
Madison,0.802,ALABAMA
Etowah,0.9827,ALABAMA
Mobile,0.9584,ALABAMA
Madison,0.9416,ALABAMA
Talladega,0.9652,ALABAMA
Dallas,0.9264,ALABAMA
Pike,0.948,ALABAMA
Jefferson,0.9836,ALABAMA
Marshall,0.8756,ALABAMA
Limestone,0.9284,ALABAMA
Madison,0.8436,ALABAMA
Lee,0.8787,ALABAMA
Coffee,0.8442,ALABAMA
Jefferson,0.9496,ALABAMA
Montgomery,0.9884,ALABAMA
Perry,0.9725,ALABAMA
Jefferson,0.9717,ALABAMA
Jefferson,0.9449,ALABAMA
Tallapoosa,0.9424,ALABAMA
Madison,0.9834,ALABAMA
Mobile,0.8388,ALABAMA
Morgan,0.8089,ALABAMA
Hale,0.9359,ALABAMA
Mobile,0.9783,ALABAMA
Butler,0.9468,ALABAMA
Jefferson,0.9423,ALABAMA
Jefferson,0.9406,ALABAMA
Russell,0.8892,ALABAMA
Calhoun,0.9798,ALABAMA
Mobile,0.9732,ALABAMA
Jefferson,0.9213,ALABAMA
Jefferson,0.9393,ALABAMA
Houston,0.9951,ALABAMA
Morgan,0.9494,ALABAMA
Montgomery,0.9707,ALABAMA
Houston,0.9832,ALABAMA
Madison,0.9852,ALABAMA
Montgomery,0.9687,ALABAMA
Morgan,0.9301,ALABAMA
Dallas,0.9935,ALABAMA
COUNTY,RPL_THEME3,ST_ABBR
Anchorage,0.0158,ALASKA
Anchorage,0.0357,ALASKA
Anchorage,0.085,ALASKA
Anchorage,0.1565,ALASKA
Anchorage,0.0754,ALASKA
Anchorage,0.0154,ALASKA
Fairbanks North Star,0.1353,ALASKA
Anchorage,0.0432,ALASKA
Anchorage,0.1893,ALASKA
Fairbanks North Star,0.0936,ALASKA
Anchorage,0.0913,ALASKA
Juneau City and Borough,0.0533,ALASKA
Fairbanks North Star,0.2426,ALASKA
Anchorage,0.0231,ALASKA
Anchorage,0.1162,ALASKA
Anchorage,0.2616,ALASKA
Anchorage,0.1213,ALASKA
Anchorage,0.0673,ALASKA
Anchorage,0.0489,ALASKA
Kodiak Island,0.2051,ALASKA
Fairbanks North Star,0.1282,ALASKA
Anchorage,0.1616,ALASKA
Kenai Peninsula,0.1593,ALASKA
Matanuska-Susitna,0.2316,ALASKA
Fairbanks North Star,0.3052,ALASKA
Anchorage,0.179,ALASKA
Ketchikan Gateway,0.225,ALASKA
Ketchikan Gateway,0.1973,ALASKA
Denali,0.2629,ALASKA
Fairbanks North Star,0.3487,ALASKA
Anchorage,0.032,ALASKA
Valdez-Cordova,0.1333,ALASKA
Fairbanks North Star,0.2625,ALASKA
Anchorage,0.3615,ALASKA
Matanuska-Susitna,0.3237,ALASKA
Anchorage,0.2322,ALASKA
Fairbanks North Star,0.3659,ALASKA
Matanuska-Susitna,0.586,ALASKA
Fairbanks North Star,0.4226,ALASKA
Anchorage,0.1716,ALASKA
Matanuska-Susitna,0.4789,ALASKA
Anchorage,0.4192,ALASKA
Anchorage,0.3549,ALASKA
Anchorage,0.2009,ALASKA
Juneau City and Borough,0.1122,ALASKA
Juneau City and Borough,0.1972,ALASKA
Fairbanks North Star,0.3685,ALASKA
Matanuska-Susitna,0.5058,ALASKA
Anchorage,0.1823,ALASKA
Matanuska-Susitna,0.34,ALASKA
Matanuska-Susitna,0.5888,ALASKA
Anchorage,0.1301,ALASKA
Juneau City and Borough,0.3118,ALASKA
Anchorage,0.3062,ALASKA
Sitka City and Borough,0.1503,ALASKA
Skagway,0.3103,ALASKA
Matanuska-Susitna,0.4561,ALASKA
Anchorage,0.2123,ALASKA
Matanuska-Susitna,0.5422,ALASKA
Anchorage,0.3057,ALASKA
Matanuska-Susitna,0.4982,ALASKA
Fairbanks North Star,0.3196,ALASKA
Juneau City and Borough,0.2032,ALASKA
Matanuska-Susitna,0.5123,ALASKA
Matanuska-Susitna,0.5079,ALASKA
Anchorage,0.369,ALASKA
Kenai Peninsula,0.4089,ALASKA
Matanuska-Susitna,0.5409,ALASKA
Matanuska-Susitna,0.5603,ALASKA
Fairbanks North Star,0.2626,ALASKA
Hoonah-Angoon,0.5881,ALASKA
Kenai Peninsula,0.5566,ALASKA
Haines,0.231,ALASKA
Fairbanks North Star,0.5402,ALASKA
Kenai Peninsula,0.551,ALASKA
Kenai Peninsula,0.3057,ALASKA
Anchorage,0.2717,ALASKA
Fairbanks North Star,0.1975,ALASKA
Valdez-Cordova,0.3095,ALASKA
Matanuska-Susitna,0.7079,ALASKA
Bristol Bay,0.3144,ALASKA
Anchorage,0.4671,ALASKA
Anchorage,0.4222,ALASKA
Kenai Peninsula,0.6162,ALASKA
Anchorage,0.2926,ALASKA
Fairbanks North Star,0.4332,ALASKA
Matanuska-Susitna,0.4816,ALASKA
Southeast Fairbanks,0.3847,ALASKA
Anchorage,0.4974,ALASKA
Aleutians West,0.255,ALASKA
Matanuska-Susitna,0.7446,ALASKA
Kenai Peninsula,0.399,ALASKA
Matanuska-Susitna,0.6125,ALASKA
Aleutians West,0.3593,ALASKA
Anchorage,0.3975,ALASKA
Anchorage,0.4369,ALASKA
Fairbanks North Star,0.5144,ALASKA
Fairbanks North Star,0.4408,ALASKA
Anchorage,0.4511,ALASKA
Hoonah-Angoon,0.5095,ALASKA
Matanuska-Susitna,0.6607,ALASKA
Sitka City and Borough,0.3309,ALASKA
Anchorage,0.5212,ALASKA
Matanuska-Susitna,0.7942,ALASKA
Kenai Peninsula,0.6173,ALASKA
Kodiak Island,0.362,ALASKA
Anchorage,0.438,ALASKA
Yakutat City and Borough,0.4023,ALASKA
Anchorage,0.4334,ALASKA
Aleutians East,0.4808,ALASKA
Wrangell City and Borough,0.4569,ALASKA
Kodiak Island,0.3357,ALASKA
Anchorage,0.541,ALASKA
Matanuska-Susitna,0.5951,ALASKA
Kenai Peninsula,0.6094,ALASKA
Anchorage,0.408,ALASKA
Valdez-Cordova,0.6061,ALASKA
Matanuska-Susitna,0.7409,ALASKA
Kodiak Island,0.5725,ALASKA
Petersburg,0.3767,ALASKA
Kenai Peninsula,0.5997,ALASKA
Matanuska-Susitna,0.4676,ALASKA
Nome,0.5391,ALASKA
Kenai Peninsula,0.6135,ALASKA
Prince of Wales-Hyder,0.6169,ALASKA
Fairbanks North Star,0.7087,ALASKA
Prince of Wales-Hyder,0.6768,ALASKA
Anchorage,0.6334,ALASKA
Anchorage,0.6338,ALASKA
Anchorage,0.5092,ALASKA
Anchorage,0.512,ALASKA
Anchorage,0.6298,ALASKA
Anchorage,0.4239,ALASKA
Ketchikan Gateway,0.63,ALASKA
Juneau City and Borough,0.5512,ALASKA
Ketchikan Gateway,0.5395,ALASKA
Dillingham,0.4814,ALASKA
Lake and Peninsula,0.779,ALASKA
Anchorage,0.6117,ALASKA
Bethel,0.5785,ALASKA
Prince of Wales-Hyder,0.7411,ALASKA
Matanuska-Susitna,0.7264,ALASKA
Anchorage,0.5666,ALASKA
Anchorage,0.8026,ALASKA
Southeast Fairbanks,0.8265,ALASKA
Fairbanks North Star,0.7907,ALASKA
North Slope,0.6447,ALASKA
Kodiak Island,0.6995,ALASKA
Yukon-Koyukuk,0.868,ALASKA
North Slope,0.833,ALASKA
Bethel,0.8989,ALASKA
Northwest Arctic,0.6592,ALASKA
Yukon-Koyukuk,0.7316,ALASKA
Anchorage,0.8147,ALASKA
Yukon-Koyukuk,0.9185,ALASKA
Yukon-Koyukuk,0.8618,ALASKA
Dillingham,0.8923,ALASKA
Anchorage,0.7874,ALASKA
Northwest Arctic,0.9593,ALASKA
Bethel,0.9838,ALASKA
Anchorage,0.8776,ALASKA
COUNTY,RPL_THEME3,ST_ABBR
Maricopa,0.0839,ARIZONA
Maricopa,0.0057,ARIZONA
Maricopa,0.0032,ARIZONA
Maricopa,0.0548,ARIZONA
Maricopa,0.036,ARIZONA
Maricopa,0.0156,ARIZONA
Maricopa,0.0656,ARIZONA
Maricopa,0.004,ARIZONA
Maricopa,0.0585,ARIZONA
Maricopa,0.0135,ARIZONA
Pima,0.0072,ARIZONA
Maricopa,0.0162,ARIZONA
Maricopa,0.0246,ARIZONA
Maricopa,0.0431,ARIZONA
Maricopa,0.0425,ARIZONA
Maricopa,0.0696,ARIZONA
Maricopa,0.0539,ARIZONA
Maricopa,0.0029,ARIZONA
Maricopa,0.0732,ARIZONA
Maricopa,0.2007,ARIZONA
Maricopa,0.0595,ARIZONA
Pima,0.0319,ARIZONA
Maricopa,0.132,ARIZONA
Maricopa,0.1686,ARIZONA
Pinal,0.1481,ARIZONA
Maricopa,0.11,ARIZONA
Maricopa,0.1114,ARIZONA
Maricopa,0.1085,ARIZONA
Maricopa,0.0254,ARIZONA
Maricopa,0.0719,ARIZONA
Maricopa,0.0305,ARIZONA
Pima,0.148,ARIZONA
Maricopa,0.0066,ARIZONA
Maricopa,0.0705,ARIZONA
Maricopa,0.0672,ARIZONA
Maricopa,0.2407,ARIZONA
Maricopa,0.0373,ARIZONA
Maricopa,0.026,ARIZONA
Maricopa,0.0197,ARIZONA
Maricopa,0.1584,ARIZONA
Maricopa,0.0289,ARIZONA
Maricopa,0.109,ARIZONA
Maricopa,0.1197,ARIZONA
Pinal,0.0585,ARIZONA
Maricopa,0.1329,ARIZONA
Maricopa,0.0799,ARIZONA
Maricopa,0.0246,ARIZONA
Maricopa,0.0221,ARIZONA
Maricopa,0.089,ARIZONA
Maricopa,0.1193,ARIZONA
Maricopa,0.1319,ARIZONA
Maricopa,0.0921,ARIZONA
Maricopa,0.183,ARIZONA
Maricopa,0.096,ARIZONA
Pima,0.1011,ARIZONA
Maricopa,0.0645,ARIZONA
Maricopa,0.1055,ARIZONA
Maricopa,0.0677,ARIZONA
Maricopa,0.1773,ARIZONA
Maricopa,0.0714,ARIZONA
Maricopa,0.013,ARIZONA
Maricopa,0.0772,ARIZONA
Maricopa,0.0652,ARIZONA
Maricopa,0.1966,ARIZONA
Maricopa,0.0295,ARIZONA
Maricopa,0.1208,ARIZONA
Maricopa,0.0292,ARIZONA
Maricopa,0.1017,ARIZONA
Maricopa,0.035,ARIZONA
Maricopa,0.1335,ARIZONA
Maricopa,0.0076,ARIZONA
Maricopa,0.1162,ARIZONA
Maricopa,0.2096,ARIZONA
Maricopa,0.0187,ARIZONA
Pima,0.0429,ARIZONA
Maricopa,0.0627,ARIZONA
Maricopa,0.0932,ARIZONA
Maricopa,0.1273,ARIZONA
Maricopa,0.1328,ARIZONA
Pinal,0.2412,ARIZONA
Pima,0.1853,ARIZONA
Maricopa,0.0907,ARIZONA
Maricopa,0.1429,ARIZONA
Maricopa,0.0768,ARIZONA
Maricopa,0.1107,ARIZONA
Maricopa,0.0421,ARIZONA
Maricopa,0.0972,ARIZONA
Maricopa,0.1481,ARIZONA
Maricopa,0.0857,ARIZONA
Maricopa,0.2041,ARIZONA
Pima,0.2531,ARIZONA
Maricopa,0.2762,ARIZONA
Maricopa,0.1013,ARIZONA
Maricopa,0.0245,ARIZONA
Maricopa,0.0715,ARIZONA
Pima,0.019,ARIZONA
Maricopa,0.0569,ARIZONA
Maricopa,0.1746,ARIZONA
Maricopa,0.0684,ARIZONA
Maricopa,0.0596,ARIZONA
Maricopa,0.3544,ARIZONA
Maricopa,0.0936,ARIZONA
Pima,0.1429,ARIZONA
Maricopa,0.0166,ARIZONA
Maricopa,0.1589,ARIZONA
Pima,0.0333,ARIZONA
Maricopa,0.1206,ARIZONA
Maricopa,0.0177,ARIZONA
Maricopa,0.0245,ARIZONA
Maricopa,0.0678,ARIZONA
Maricopa,0.0706,ARIZONA
Maricopa,0.0895,ARIZONA
Maricopa,0.1363,ARIZONA
Maricopa,0.0634,ARIZONA
Maricopa,0.3166,ARIZONA
Maricopa,0.0008,ARIZONA
Maricopa,0.1238,ARIZONA
Maricopa,0.2239,ARIZONA
Maricopa,0.2417,ARIZONA
Maricopa,0.0553,ARIZONA
Pima,0.0376,ARIZONA
Maricopa,0.0757,ARIZONA
Maricopa,0.2098,ARIZONA
Maricopa,0.0399,ARIZONA
La Paz,0.1601,ARIZONA
Maricopa,0.1157,ARIZONA
Maricopa,0.1076,ARIZONA
Maricopa,0.052,ARIZONA
Maricopa,0.0145,ARIZONA
Maricopa,0.0046,ARIZONA
Maricopa,0.1647,ARIZONA
Maricopa,0.071,ARIZONA
Maricopa,0.1822,ARIZONA
Pima,0.1719,ARIZONA
Maricopa,0.1792,ARIZONA
Maricopa,0.033,ARIZONA
Maricopa,0.1882,ARIZONA
Maricopa,0.1559,ARIZONA
Maricopa,0.0687,ARIZONA
Maricopa,0.0687,ARIZONA
Pima,0.1948,ARIZONA
Maricopa,0.1316,ARIZONA
Maricopa,0.0616,ARIZONA
Maricopa,0.0123,ARIZONA
Maricopa,0.1817,ARIZONA
Pima,0.122,ARIZONA
Maricopa,0.1901,ARIZONA
Pima,0.084,ARIZONA
Pima,0.1727,ARIZONA
Pinal,0.2628,ARIZONA
Maricopa,0.1647,ARIZONA
Maricopa,0.1413,ARIZONA
Maricopa,0.1065,ARIZONA
Pima,0.1549,ARIZONA
Maricopa,0.1684,ARIZONA
Maricopa,0.0502,ARIZONA
Maricopa,0.1136,ARIZONA
Maricopa,0.2807,ARIZONA
Pima,0.1054,ARIZONA
Maricopa,0.1863,ARIZONA
Maricopa,0.219,ARIZONA
Maricopa,0.0589,ARIZONA
Maricopa,0.0575,ARIZONA
Pima,0.2798,ARIZONA
Pima,0.065,ARIZONA
Maricopa,0.1096,ARIZONA
Pima,0.0489,ARIZONA
Maricopa,0.0591,ARIZONA
Pima,0.1372,ARIZONA
Maricopa,0.1882,ARIZONA
Maricopa,0.0106,ARIZONA
Maricopa,0.1536,ARIZONA
Maricopa,0.2366,ARIZONA
Yavapai,0.1199,ARIZONA
Pinal,0.2921,ARIZONA
Maricopa,0.0125,ARIZONA
Pima,0.0352,ARIZONA
Pima,0.2656,ARIZONA
Maricopa,0.0405,ARIZONA
Maricopa,0.0501,ARIZONA
Maricopa,0.1073,ARIZONA
Maricopa,0.1153,ARIZONA
Maricopa,0.2511,ARIZONA
Pima,0.2003,ARIZONA
Maricopa,0.4048,ARIZONA
Maricopa,0.1695,ARIZONA
Pima,0.1357,ARIZONA
Maricopa,0.2956,ARIZONA
Maricopa,0.0289,ARIZONA
Navajo,0.3097,ARIZONA
Maricopa,0.0979,ARIZONA
Maricopa,0.04,ARIZONA
Maricopa,0.1302,ARIZONA
Pima,0.0927,ARIZONA
Pima,0.1801,ARIZONA
Maricopa,0.0407,ARIZONA
Maricopa,0.3054,ARIZONA
Maricopa,0.1215,ARIZONA
Maricopa,0.1264,ARIZONA
Maricopa,0.0799,ARIZONA
Maricopa,0.1567,ARIZONA
Maricopa,0.158,ARIZONA
Maricopa,0.071,ARIZONA
Maricopa,0.1542,ARIZONA
Maricopa,0.3589,ARIZONA
Maricopa,0.1477,ARIZONA
Maricopa,0.1767,ARIZONA
Mohave,0.2737,ARIZONA
Maricopa,0.1432,ARIZONA
Maricopa,0.0796,ARIZONA
Maricopa,0.1445,ARIZONA
Mohave,0.3433,ARIZONA
Maricopa,0.198,ARIZONA
Maricopa,0.1886,ARIZONA
Maricopa,0.1177,ARIZONA
Maricopa,0.1581,ARIZONA
Maricopa,0.1444,ARIZONA
Maricopa,0.1953,ARIZONA
Pima,0.1045,ARIZONA
Maricopa,0.3986,ARIZONA
Coconino,0.0794,ARIZONA
Gila,0.3441,ARIZONA
Maricopa,0.1486,ARIZONA
Pima,0.0343,ARIZONA
Maricopa,0.2247,ARIZONA
Yuma,0.4581,ARIZONA
Maricopa,0.1856,ARIZONA
Maricopa,0.3157,ARIZONA
Maricopa,0.3366,ARIZONA
Maricopa,0.0092,ARIZONA
Maricopa,0.3338,ARIZONA
Maricopa,0.2702,ARIZONA
Maricopa,0.1291,ARIZONA
Maricopa,0.3184,ARIZONA
Coconino,0.4395,ARIZONA
Maricopa,0.1296,ARIZONA
Maricopa,0.1332,ARIZONA
Maricopa,0.1622,ARIZONA
Pima,0.1451,ARIZONA
Pima,0.2474,ARIZONA
Maricopa,0.1752,ARIZONA
Pima,0.0735,ARIZONA
Pima,0.0948,ARIZONA
Maricopa,0.2654,ARIZONA
Maricopa,0.3362,ARIZONA
Maricopa,0.148,ARIZONA
Maricopa,0.1477,ARIZONA
Maricopa,0.2875,ARIZONA
Pima,0.268,ARIZONA
Pima,0.1861,ARIZONA
Maricopa,0.1163,ARIZONA
Maricopa,0.4223,ARIZONA
Pinal,0.2932,ARIZONA
Pima,0.2881,ARIZONA
Maricopa,0.1936,ARIZONA
Maricopa,0.0907,ARIZONA
Yavapai,0.1786,ARIZONA
Maricopa,0.1142,ARIZONA
Maricopa,0.0864,ARIZONA
Maricopa,0.0864,ARIZONA
