SURVYEAR	FIPST	LEAID	TOTD912	EBS912	DRP912	TOTDPL	AFGEB	AFGR	TOTOHC
2009-10	40	4031650	8	181	4.4	44	58	75.9	-2
2009-10	40	4031670	-3	27	-3.0	12	13	92.3	-2
2009-10	40	4031710	-3	244	-3.0	59	69	85.5	-2
2009-10	40	4031770	-3	205	-3.0	51	63	81.0	-2
2009-10	40	4031830	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4031860	-3	130	-3.0	28	30	93.3	-2
2009-10	40	4031950	-3	90	-3.0	23	31	74.2	-2
2009-10	40	4031980	-3	126	-3.0	33	41	80.5	-2
2009-10	40	4032010	-3	169	-3.0	43	32	100.0	-2
2009-10	40	4032040	-3	65	-3.0	13	25	52.0	-2
2009-10	40	4032070	21	481	4.4	104	129	80.6	-2
2009-10	40	4032130	-3	75	-3.0	18	25	72.0	-2
2009-10	40	4032190	-3	116	-3.0	28	32	87.5	-2
2009-10	40	4032220	5	115	4.3	32	38	84.2	-2
2009-10	40	4032280	-3	193	-3.0	38	42	90.5	-2
2009-10	40	4032370	51	838	6.1	152	235	64.7	-2
2009-10	40	4032400	-3	340	-3.0	59	86	68.6	-2
2009-10	40	4032430	7	132	5.3	29	29	100.0	-2
2009-10	40	4032460	8	196	4.1	44	45	97.8	-2
2009-10	40	4032610	2	31	6.5	13	15	86.7	-2
2009-10	40	4032640	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4032670	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4032700	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4032730	-3	58	-3.0	13	13	100.0	-2
2009-10	40	4032760	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4032790	-3	303	-3.0	63	87	72.4	-2
2009-10	40	4032880	6	82	7.3	18	26	69.2	-2
2009-10	40	4032940	-3	149	-3.0	36	45	80.0	-2
2009-10	40	4032970	-3	179	-3.0	33	36	91.7	-2
2009-10	40	4033090	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4033180	-3	646	-3.0	147	181	81.2	-2
2009-10	40	4033210	-3	155	-3.0	44	50	88.0	-2
2009-10	40	4033240	-3	245	-3.0	55	66	83.3	-2
2009-10	40	4033300	-3	206	-3.0	34	51	66.7	-2
2009-10	40	4033330	-3	38	-3.0	9	10	90.0	-2
2009-10	40	4033360	-3	180	-3.0	37	45	82.2	-2
2009-10	40	4033390	-3	23	-3.0	6	9	66.7	-2
2009-10	40	4033480	-3	2047	-3.0	475	537	88.5	-2
2009-10	40	4033540	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4033600	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	40	4033601	-3	141	-3.0	35	45	77.8	-2
2009-10	40	4033602	-3	103	-3.0	27	31	87.1	-2
2009-10	40	4033603	-3	88	-3.0	21	26	80.8	-2
2009-10	41	4100003	3	59	5.1	8	16	50.0	1
2009-10	41	4100009	-3	65	-3.0	-1	15	-1.0	0
2009-10	41	4100014	-3	271	-3.0	61	69	88.4	0
2009-10	41	4100015	-3	357	-3.0	88	92	95.7	8
2009-10	41	4100016	-3	440	-3.0	80	116	69.0	8
2009-10	41	4100019	-3	287	-3.0	63	65	96.9	0
2009-10	41	4100020	-3	737	-3.0	129	187	69.0	0
2009-10	41	4100021	-3	86	-3.0	22	25	88.0	2
2009-10	41	4100022	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100023	-3	6018	-3.0	1315	1523	86.3	48
2009-10	41	4100024	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100025	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100026	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100027	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100028	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100029	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100030	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100031	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100032	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100033	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100034	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100035	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100036	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100037	-3	30	-3.0	-2	4	-2.0	-2
2009-10	41	4100038	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100040	-3	141	-3.0	41	46	89.1	0
2009-10	41	4100042	-4	-2	-4.0	-1	-2	-1.0	0
2009-10	41	4100043	65	661	9.8	133	37	100.0	13
2009-10	41	4100046	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4100047	-3	63	-3.0	13	14	92.9	0
2009-10	41	4100048	53	1000	5.3	211	266	79.3	9
2009-10	41	4100049	-4	-2	-4.0	-1	-2	-1.0	0
2009-10	41	4100640	-3	255	-3.0	55	71	77.5	1
2009-10	41	4100990	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4101020	-3	102	-3.0	-1	17	-1.0	-1
2009-10	41	4101120	-3	2791	-3.0	563	678	83.0	24
2009-10	41	4101200	-3	37	-3.0	5	9	55.6	0
2009-10	41	4101230	-3	281	-3.0	55	68	80.9	3
2009-10	41	4101350	-2	-2	-2.0	8	-2	-2.0	-2
2009-10	41	4101355	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4101470	-3	42	-3.0	9	9	100.0	0
2009-10	41	4101500	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4101560	-3	1075	-3.0	261	266	98.1	8
2009-10	41	4101590	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4101620	32	657	4.9	113	161	70.2	0
2009-10	41	4101660	7	168	4.2	33	57	57.9	1
2009-10	41	4101710	-3	753	-3.0	143	163	87.7	3
2009-10	41	4101740	-3	11	-3.0	8	3	100.0	0
2009-10	41	4101800	-3	271	-3.0	-1	72	-1.0	2
2009-10	41	4101830	-3	389	-3.0	79	101	78.2	0
2009-10	41	4101920	-3	11283	-3.0	2336	2816	83.0	87
2009-10	41	4101980	-3	4874	-3.0	1088	1260	86.3	50
2009-10	41	4102040	-3	1631	-3.0	290	432	67.1	30
2009-10	41	4102160	-3	45	-3.0	12	12	100.0	0
2009-10	41	4102190	-2	-2	-2.0	-1	-2	-1.0	-2
2009-10	41	4102310	31	545	5.7	95	135	70.4	6
2009-10	41	4102490	16	390	4.1	85	97	87.6	2
2009-10	41	4102580	-3	67	-3.0	-1	20	-1.0	1
2009-10	41	4102610	-3	49	-3.0	4	12	33.3	1
2009-10	41	4102640	-3	1609	-3.0	353	416	84.9	7
2009-10	41	4102780	-3	719	-3.0	149	193	77.2	13
2009-10	41	4102800	-3	1952	-3.0	357	533	67.0	22
2009-10	41	4102840	-3	828	-3.0	136	205	66.3	6
2009-10	41	4102910	-3	198	-3.0	45	48	93.8	3
2009-10	41	4102940	-3	1500	-3.0	301	379	79.4	6
2009-10	41	4103260	15	273	5.5	57	78	73.1	5
2009-10	41	4103265	17	370	4.6	70	99	70.7	0
2009-10	41	4103270	-3	256	-3.0	48	58	82.8	4
2009-10	41	4103330	-3	39	-3.0	8	11	72.7	0
2009-10	41	4103390	25	284	8.8	50	83	60.2	2
2009-10	41	4103420	-3	315	-3.0	75	78	96.2	0
2009-10	41	4103480	-3	2270	-3.0	464	593	78.2	14
2009-10	41	4103540	-3	93	-3.0	15	27	55.6	0
2009-10	41	4103600	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4103630	-3	88	-3.0	21	-2	-2.0	0
2009-10	41	4103660	49	1112	4.4	213	205	100.0	7
2009-10	41	4103690	-3	339	-3.0	77	95	81.1	1
2009-10	41	4103720	-3	942	-3.0	190	253	75.1	0
2009-10	41	4103780	-3	116	-3.0	28	35	80.0	0
2009-10	41	4103840	-3	200	-3.0	42	55	76.4	1
2009-10	41	4103860	-3	1090	-3.0	219	279	78.5	19
2009-10	41	4103940	146	3242	4.5	595	716	83.1	15
2009-10	41	4103960	-3	113	-3.0	22	23	95.7	2
2009-10	41	4103990	-3	319	-3.0	61	84	72.6	7
2009-10	41	4104020	-3	25	-3.0	6	6	100.0	0
2009-10	41	4104170	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4104290	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4104350	-3	139	-3.0	29	34	85.3	0
2009-10	41	4104380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4104410	-3	91	-3.0	22	35	62.9	0
2009-10	41	4104500	-3	1201	-3.0	199	316	63.0	4
2009-10	41	4104530	-3	85	-3.0	15	23	65.2	0
2009-10	41	4104590	-3	139	-3.0	31	34	91.2	3
2009-10	41	4104620	16	51	31.4	14	14	100.0	1
2009-10	41	4104700	89	1393	6.4	190	184	100.0	33
2009-10	41	4104740	-3	5622	-3.0	1252	1474	84.9	27
2009-10	41	4104950	41	578	7.1	88	152	57.9	6
2009-10	41	4105020	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4105080	-3	124	-3.0	31	32	96.9	0
2009-10	41	4105100	-3	454	-3.0	91	126	72.2	5
2009-10	41	4105160	-3	1994	-3.0	399	512	77.9	28
2009-10	41	4105250	2	38	5.3	9	10	90.0	0
2009-10	41	4105310	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4105430	-3	152	-3.0	40	42	95.2	1
2009-10	41	4105610	-3	714	-3.0	133	184	72.3	8
2009-10	41	4105640	-3	132	-3.0	28	44	63.6	0
2009-10	41	4105670	-3	243	-3.0	46	57	80.7	1
2009-10	41	4105760	10	223	4.5	48	50	96.0	0
2009-10	41	4105910	107	1890	5.7	349	456	76.5	23
2009-10	41	4106000	156	3851	4.1	711	985	72.2	14
2009-10	41	4106120	-3	27	-3.0	5	4	100.0	0
2009-10	41	4106270	-3	43	-3.0	15	16	93.8	0
2009-10	41	4106300	-3	1480	-3.0	263	374	70.3	0
2009-10	41	4106510	-3	1248	-3.0	288	347	83.0	3
2009-10	41	4106600	-3	37	-3.0	-1	8	-1.0	0
2009-10	41	4106630	-3	106	-3.0	20	21	95.2	0
2009-10	41	4106710	-3	312	-3.0	70	78	89.7	5
2009-10	41	4106740	64	835	7.7	160	235	68.1	5
2009-10	41	4106750	-3	60	-3.0	14	20	70.0	1
2009-10	41	4106780	21	260	8.1	72	76	94.7	1
2009-10	41	4106820	-3	37	-3.0	8	10	80.0	0
2009-10	41	4106870	-3	65	-3.0	11	16	68.8	0
2009-10	41	4106900	-3	1823	-3.0	367	515	71.3	17
2009-10	41	4106930	-3	532	-3.0	126	153	82.4	3
2009-10	41	4106960	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4107020	-3	1989	-3.0	372	458	81.2	17
2009-10	41	4107080	111	1032	10.8	180	411	43.8	7
2009-10	41	4107200	34	654	5.2	135	187	72.2	13
2009-10	41	4107230	-3	2261	-3.0	499	563	88.6	15
2009-10	41	4107280	-3	245	-3.0	44	59	74.6	1
2009-10	41	4107380	-3	1162	-3.0	181	351	51.6	4
2009-10	41	4107500	-3	1788	-3.0	375	455	82.4	22
2009-10	41	4107530	-3	26	-3.0	-1	4	-1.0	0
2009-10	41	4107590	4	79	5.1	13	20	65.0	1
2009-10	41	4107710	-3	51	-3.0	11	15	73.3	0
2009-10	41	4107740	-3	259	-3.0	17	24	70.8	0
2009-10	41	4107980	-3	76	-3.0	23	26	88.5	0
2009-10	41	4108010	89	1987	4.5	400	474	84.4	5
2009-10	41	4108040	214	3753	5.7	724	986	73.4	16
2009-10	41	4108100	-3	198	-3.0	22	46	47.8	9
2009-10	41	4108160	-3	585	-3.0	116	157	73.9	6
2009-10	41	4108280	-3	39	-3.0	-1	3	-1.0	0
2009-10	41	4108310	-3	827	-3.0	166	233	71.2	15
2009-10	41	4108430	-3	134	-3.0	25	32	78.1	1
2009-10	41	4108460	-3	17	-3.0	4	5	80.0	0
2009-10	41	4108520	-3	648	-3.0	155	179	86.6	2
2009-10	41	4108550	-3	217	-3.0	46	61	75.4	0
2009-10	41	4108650	-3	219	-3.0	54	63	85.7	3
2009-10	41	4108700	-3	201	-3.0	48	49	98.0	3
2009-10	41	4108720	-3	1629	-3.0	324	391	82.9	9
2009-10	41	4108820	31	693	4.5	160	208	76.9	8
2009-10	41	4108830	-3	5810	-3.0	1158	1457	79.5	63
2009-10	41	4108880	-3	587	-3.0	135	157	86.0	3
2009-10	41	4108940	-3	78	-3.0	14	15	93.3	0
2009-10	41	4109000	15	326	4.6	85	107	79.4	3
2009-10	41	4109120	-3	176	-3.0	29	43	67.4	2
2009-10	41	4109150	-3	182	-3.0	44	68	64.7	1
2009-10	41	4109270	45	800	5.6	152	253	60.1	1
2009-10	41	4109330	-3	2409	-3.0	477	618	77.2	33
2009-10	41	4109430	-3	54	-3.0	4	3	100.0	0
2009-10	41	4109480	74	1033	7.2	185	291	63.6	10
2009-10	41	4109510	46	1060	4.3	239	296	80.7	9
2009-10	41	4109530	-3	101	-3.0	23	25	92.0	0
2009-10	41	4109600	-3	584	-3.0	137	168	81.5	7
2009-10	41	4109630	-3	864	-3.0	172	215	80.0	5
2009-10	41	4109660	-3	137	-3.0	30	36	83.3	3
2009-10	41	4109690	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4109720	-3	66	-3.0	19	20	95.0	0
2009-10	41	4109750	-2	-2	-2.0	-1	-2	-1.0	1
2009-10	41	4109870	-3	324	-3.0	90	91	98.9	0
2009-10	41	4109960	-2	-2	-2.0	-1	-2	-1.0	-2
2009-10	41	4110020	7	128	5.5	29	34	85.3	1
2009-10	41	4110040	714	11650	6.1	2429	3220	75.4	149
2009-10	41	4110080	-3	35	-3.0	9	12	75.0	0
2009-10	41	4110110	-3	47	-3.0	9	12	75.0	1
2009-10	41	4110200	4	88	4.5	15	19	78.9	0
2009-10	41	4110350	-3	2196	-3.0	388	532	72.9	31
2009-10	41	4110410	-3	219	-3.0	47	77	61.0	5
2009-10	41	4110520	-3	2910	-3.0	523	864	60.5	63
2009-10	41	4110530	-3	157	-3.0	44	52	84.6	0
2009-10	41	4110560	-3	231	-3.0	40	38	100.0	0
2009-10	41	4110680	15	348	4.3	74	94	78.7	3
2009-10	41	4110710	-3	2013	-3.0	421	546	77.1	19
2009-10	41	4110820	-3	12019	-3.0	2328	3045	76.5	73
2009-10	41	4110890	-3	1247	-3.0	273	360	75.8	15
2009-10	41	4110980	-3	665	-3.0	136	169	80.5	4
2009-10	41	4111040	72	1147	6.3	130	131	99.2	1
2009-10	41	4111100	30	481	6.2	96	127	75.6	1
2009-10	41	4111220	-3	373	-3.0	51	81	63.0	12
2009-10	41	4111250	-3	94	-3.0	26	27	96.3	0
2009-10	41	4111290	-3	1296	-3.0	268	306	87.6	3
2009-10	41	4111400	-3	86	-3.0	22	23	95.7	0
2009-10	41	4111450	-3	1179	-3.0	255	345	73.9	19
2009-10	41	4111490	-3	591	-3.0	126	128	98.4	0
2009-10	41	4111580	-3	909	-3.0	200	263	76.0	8
2009-10	41	4111610	-3	480	-3.0	101	143	70.6	1
2009-10	41	4111640	-3	27	-3.0	5	5	100.0	0
2009-10	41	4111670	155	3242	4.8	629	847	74.3	12
2009-10	41	4111720	-3	1072	-3.0	215	291	73.9	10
2009-10	41	4111760	-3	88	-3.0	19	17	100.0	0
2009-10	41	4111790	-3	155	-3.0	31	43	72.1	2
2009-10	41	4111910	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4111940	-3	468	-3.0	79	122	64.8	2
2009-10	41	4111970	-3	758	-3.0	145	202	71.8	9
2009-10	41	4112240	-3	3856	-3.0	831	997	83.4	25
2009-10	41	4112320	-3	728	-3.0	160	182	87.9	11
2009-10	41	4112360	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	41	4112540	-3	38	-3.0	9	3	100.0	0
2009-10	41	4112600	-3	380	-3.0	84	109	77.1	0
2009-10	41	4112690	-3	133	-3.0	33	39	84.6	0
2009-10	41	4112930	9	205	4.4	47	36	100.0	0
2009-10	41	4112990	-3	77	-3.0	23	25	92.0	1
2009-10	41	4113080	-3	272	-3.0	58	76	76.3	2
2009-10	41	4113170	-3	2618	-3.0	585	656	89.2	10
2009-10	41	4113350	-3	266	-3.0	41	67	61.2	8
2009-10	41	4113490	-3	428	-3.0	76	114	66.7	3
2009-10	41	4113530	72	1474	4.9	288	351	82.1	4
2009-10	41	4113650	-3	97	-3.0	23	25	92.0	0
2009-10	41	4180070	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	41	4180180	-3	146	-3.0	-1	25	-1.0	-2
2009-10	41	4180505	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	42	4200001	-4	0	-4.0	-2	-2	-2.0	-2
2009-10	42	4200002	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200003	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200004	-4	0	-4.0	-2	41	-2.0	-2
2009-10	42	4200005	-4	0	-4.0	-2	4	-2.0	-2
2009-10	42	4200007	-4	0	-4.0	-2	-2	-2.0	-2
2009-10	42	4200011	13	224	5.8	42	28	100.0	-2
2009-10	42	4200012	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200013	-3	546	-3.0	92	102	90.2	-2
2009-10	42	4200014	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200015	-3	337	-3.0	49	75	65.3	-2
2009-10	42	4200016	-2	-2	-2.0	187	-2	-2.0	-2
2009-10	42	4200017	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200018	-3	176	-3.0	34	46	73.9	-2
2009-10	42	4200019	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200020	-4	0	-4.0	-1	11	-1.0	-2
2009-10	42	4200021	-3	148	-3.0	34	45	75.6	-2
2009-10	42	4200022	-3	38	-3.0	-1	-2	-2.0	-2
2009-10	42	4200023	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200024	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200025	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200026	-3	61	-3.0	8	16	50.0	-2
2009-10	42	4200027	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200028	62	190	32.6	46	-2	-2.0	-2
2009-10	42	4200030	-2	-2	-2.0	-1	-2	-1.0	-2
2009-10	42	4200035	-2	-2	-2.0	-1	-2	-1.0	-2
2009-10	42	4200036	-3	586	-3.0	118	-2	-2.0	-2
2009-10	42	4200038	-1	520	-1.0	103	-2	-2.0	-2
2009-10	42	4200039	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200040	-3	218	-3.0	28	-2	-2.0	-2
2009-10	42	4200041	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200042	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200043	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200044	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200045	-3	276	-3.0	44	-2	-2.0	-2
2009-10	42	4200047	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200048	-2	-2	-2.0	66	-2	-2.0	-2
2009-10	42	4200049	-3	30	-3.0	-2	-2	-2.0	-2
2009-10	42	4200050	-3	160	-3.0	26	42	61.9	-2
2009-10	42	4200051	-1	403	-1.0	94	104	90.4	-2
2009-10	42	4200052	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200053	-3	574	-3.0	122	-2	-2.0	-2
2009-10	42	4200054	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200055	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200056	-3	264	-3.0	61	73	83.6	-2
2009-10	42	4200057	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200058	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200059	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	42	4200060	-1	505	-1.0	66	103	64.1	-2
