2010_MEDIAN_HOUSEHOLD_INCOME,COUNTY,STATE
51696,NORTHUMBERLAND COUNTY,PENNSYLVANIA
28556,NORTHUMBERLAND COUNTY,PENNSYLVANIA
22713,NORTHUMBERLAND COUNTY,PENNSYLVANIA
29265,NORTHUMBERLAND COUNTY,PENNSYLVANIA
45896,NORTHUMBERLAND COUNTY,PENNSYLVANIA
39583,NORTHUMBERLAND COUNTY,PENNSYLVANIA
54702,PERRY COUNTY,PENNSYLVANIA
55341,PERRY COUNTY,PENNSYLVANIA
46505,PERRY COUNTY,PENNSYLVANIA
54288,PERRY COUNTY,PENNSYLVANIA
64742,PERRY COUNTY,PENNSYLVANIA
62027,PERRY COUNTY,PENNSYLVANIA
58856,PERRY COUNTY,PENNSYLVANIA
59192,PERRY COUNTY,PENNSYLVANIA
49612,PERRY COUNTY,PENNSYLVANIA
47841,PERRY COUNTY,PENNSYLVANIA
75505,PHILADELPHIA COUNTY,PENNSYLVANIA
49928,PHILADELPHIA COUNTY,PENNSYLVANIA
71250,PHILADELPHIA COUNTY,PENNSYLVANIA
30000,PHILADELPHIA COUNTY,PENNSYLVANIA
44805,PHILADELPHIA COUNTY,PENNSYLVANIA
45734,PHILADELPHIA COUNTY,PENNSYLVANIA
62806,PHILADELPHIA COUNTY,PENNSYLVANIA
38654,PHILADELPHIA COUNTY,PENNSYLVANIA
83125,PHILADELPHIA COUNTY,PENNSYLVANIA
75219,PHILADELPHIA COUNTY,PENNSYLVANIA
75357,PHILADELPHIA COUNTY,PENNSYLVANIA
30781,PHILADELPHIA COUNTY,PENNSYLVANIA
35425,PHILADELPHIA COUNTY,PENNSYLVANIA
89659,PHILADELPHIA COUNTY,PENNSYLVANIA
94044,PHILADELPHIA COUNTY,PENNSYLVANIA
53409,PHILADELPHIA COUNTY,PENNSYLVANIA
65214,PHILADELPHIA COUNTY,PENNSYLVANIA
104093,PHILADELPHIA COUNTY,PENNSYLVANIA
65725,PHILADELPHIA COUNTY,PENNSYLVANIA
61143,PHILADELPHIA COUNTY,PENNSYLVANIA
55273,PHILADELPHIA COUNTY,PENNSYLVANIA
73571,PHILADELPHIA COUNTY,PENNSYLVANIA
63694,PHILADELPHIA COUNTY,PENNSYLVANIA
86144,PHILADELPHIA COUNTY,PENNSYLVANIA
67750,PHILADELPHIA COUNTY,PENNSYLVANIA
58589,PHILADELPHIA COUNTY,PENNSYLVANIA
20272,PHILADELPHIA COUNTY,PENNSYLVANIA
31103,PHILADELPHIA COUNTY,PENNSYLVANIA
31277,PHILADELPHIA COUNTY,PENNSYLVANIA
33681,PHILADELPHIA COUNTY,PENNSYLVANIA
43462,PHILADELPHIA COUNTY,PENNSYLVANIA
32554,PHILADELPHIA COUNTY,PENNSYLVANIA
33779,PHILADELPHIA COUNTY,PENNSYLVANIA
55764,PHILADELPHIA COUNTY,PENNSYLVANIA
30842,PHILADELPHIA COUNTY,PENNSYLVANIA
44364,PHILADELPHIA COUNTY,PENNSYLVANIA
44524,PHILADELPHIA COUNTY,PENNSYLVANIA
33951,PHILADELPHIA COUNTY,PENNSYLVANIA
23145,PHILADELPHIA COUNTY,PENNSYLVANIA
26681,PHILADELPHIA COUNTY,PENNSYLVANIA
25347,PHILADELPHIA COUNTY,PENNSYLVANIA
24312,PHILADELPHIA COUNTY,PENNSYLVANIA
20326,PHILADELPHIA COUNTY,PENNSYLVANIA
34391,PHILADELPHIA COUNTY,PENNSYLVANIA
34885,PHILADELPHIA COUNTY,PENNSYLVANIA
54063,PHILADELPHIA COUNTY,PENNSYLVANIA
34728,PHILADELPHIA COUNTY,PENNSYLVANIA
57449,PHILADELPHIA COUNTY,PENNSYLVANIA
37070,PHILADELPHIA COUNTY,PENNSYLVANIA
37205,PHILADELPHIA COUNTY,PENNSYLVANIA
22344,PHILADELPHIA COUNTY,PENNSYLVANIA
34676,PHILADELPHIA COUNTY,PENNSYLVANIA
47110,PHILADELPHIA COUNTY,PENNSYLVANIA
43000,PHILADELPHIA COUNTY,PENNSYLVANIA
53200,PHILADELPHIA COUNTY,PENNSYLVANIA
48323,PHILADELPHIA COUNTY,PENNSYLVANIA
41447,PHILADELPHIA COUNTY,PENNSYLVANIA
40496,PHILADELPHIA COUNTY,PENNSYLVANIA
39715,PHILADELPHIA COUNTY,PENNSYLVANIA
30833,PHILADELPHIA COUNTY,PENNSYLVANIA
23214,PHILADELPHIA COUNTY,PENNSYLVANIA
32125,PHILADELPHIA COUNTY,PENNSYLVANIA
25833,PHILADELPHIA COUNTY,PENNSYLVANIA
25158,PHILADELPHIA COUNTY,PENNSYLVANIA
23815,PHILADELPHIA COUNTY,PENNSYLVANIA
18125,PHILADELPHIA COUNTY,PENNSYLVANIA
28819,PHILADELPHIA COUNTY,PENNSYLVANIA
32697,PHILADELPHIA COUNTY,PENNSYLVANIA
25444,PHILADELPHIA COUNTY,PENNSYLVANIA
29698,PHILADELPHIA COUNTY,PENNSYLVANIA
25662,PHILADELPHIA COUNTY,PENNSYLVANIA
22058,PHILADELPHIA COUNTY,PENNSYLVANIA
30536,PHILADELPHIA COUNTY,PENNSYLVANIA
38849,PHILADELPHIA COUNTY,PENNSYLVANIA
41343,PHILADELPHIA COUNTY,PENNSYLVANIA
30797,PHILADELPHIA COUNTY,PENNSYLVANIA
26083,PHILADELPHIA COUNTY,PENNSYLVANIA
31763,PHILADELPHIA COUNTY,PENNSYLVANIA
37500,PHILADELPHIA COUNTY,PENNSYLVANIA
25846,PHILADELPHIA COUNTY,PENNSYLVANIA
28000,PHILADELPHIA COUNTY,PENNSYLVANIA
25911,PHILADELPHIA COUNTY,PENNSYLVANIA
28059,PHILADELPHIA COUNTY,PENNSYLVANIA
37449,PHILADELPHIA COUNTY,PENNSYLVANIA
29472,PHILADELPHIA COUNTY,PENNSYLVANIA
33880,PHILADELPHIA COUNTY,PENNSYLVANIA
24808,PHILADELPHIA COUNTY,PENNSYLVANIA
20543,PHILADELPHIA COUNTY,PENNSYLVANIA
10584,PHILADELPHIA COUNTY,PENNSYLVANIA
20635,PHILADELPHIA COUNTY,PENNSYLVANIA
15119,PHILADELPHIA COUNTY,PENNSYLVANIA
22264,PHILADELPHIA COUNTY,PENNSYLVANIA
23264,PHILADELPHIA COUNTY,PENNSYLVANIA
19433,PHILADELPHIA COUNTY,PENNSYLVANIA
17384,PHILADELPHIA COUNTY,PENNSYLVANIA
20777,PHILADELPHIA COUNTY,PENNSYLVANIA
37361,PHILADELPHIA COUNTY,PENNSYLVANIA
50769,PHILADELPHIA COUNTY,PENNSYLVANIA
39474,PHILADELPHIA COUNTY,PENNSYLVANIA
25764,PHILADELPHIA COUNTY,PENNSYLVANIA
16622,PHILADELPHIA COUNTY,PENNSYLVANIA
27321,PHILADELPHIA COUNTY,PENNSYLVANIA
34432,PHILADELPHIA COUNTY,PENNSYLVANIA
16445,PHILADELPHIA COUNTY,PENNSYLVANIA
19770,PHILADELPHIA COUNTY,PENNSYLVANIA
20292,PHILADELPHIA COUNTY,PENNSYLVANIA
14924,PHILADELPHIA COUNTY,PENNSYLVANIA
18411,PHILADELPHIA COUNTY,PENNSYLVANIA
20926,PHILADELPHIA COUNTY,PENNSYLVANIA
18489,PHILADELPHIA COUNTY,PENNSYLVANIA
24290,PHILADELPHIA COUNTY,PENNSYLVANIA
40435,PHILADELPHIA COUNTY,PENNSYLVANIA
31716,PHILADELPHIA COUNTY,PENNSYLVANIA
52083,PHILADELPHIA COUNTY,PENNSYLVANIA
50417,PHILADELPHIA COUNTY,PENNSYLVANIA
43396,PHILADELPHIA COUNTY,PENNSYLVANIA
36467,PHILADELPHIA COUNTY,PENNSYLVANIA
43750,PHILADELPHIA COUNTY,PENNSYLVANIA
34837,PHILADELPHIA COUNTY,PENNSYLVANIA
14939,PHILADELPHIA COUNTY,PENNSYLVANIA
22036,PHILADELPHIA COUNTY,PENNSYLVANIA
41528,PHILADELPHIA COUNTY,PENNSYLVANIA
52182,PHILADELPHIA COUNTY,PENNSYLVANIA
29458,PHILADELPHIA COUNTY,PENNSYLVANIA
18607,PHILADELPHIA COUNTY,PENNSYLVANIA
48647,PHILADELPHIA COUNTY,PENNSYLVANIA
68641,PHILADELPHIA COUNTY,PENNSYLVANIA
72083,PHILADELPHIA COUNTY,PENNSYLVANIA
58295,PHILADELPHIA COUNTY,PENNSYLVANIA
98452,PHILADELPHIA COUNTY,PENNSYLVANIA
76186,PHILADELPHIA COUNTY,PENNSYLVANIA
25582,PHILADELPHIA COUNTY,PENNSYLVANIA
26500,PHILADELPHIA COUNTY,PENNSYLVANIA
15542,PHILADELPHIA COUNTY,PENNSYLVANIA
31684,PHILADELPHIA COUNTY,PENNSYLVANIA
19808,PHILADELPHIA COUNTY,PENNSYLVANIA
68529,PHILADELPHIA COUNTY,PENNSYLVANIA
57024,PHILADELPHIA COUNTY,PENNSYLVANIA
34091,PHILADELPHIA COUNTY,PENNSYLVANIA
14286,PHILADELPHIA COUNTY,PENNSYLVANIA
22526,PHILADELPHIA COUNTY,PENNSYLVANIA
8980,PHILADELPHIA COUNTY,PENNSYLVANIA
11450,PHILADELPHIA COUNTY,PENNSYLVANIA
21277,PHILADELPHIA COUNTY,PENNSYLVANIA
17146,PHILADELPHIA COUNTY,PENNSYLVANIA
12316,PHILADELPHIA COUNTY,PENNSYLVANIA
15394,PHILADELPHIA COUNTY,PENNSYLVANIA
10375,PHILADELPHIA COUNTY,PENNSYLVANIA
16875,PHILADELPHIA COUNTY,PENNSYLVANIA
26445,PHILADELPHIA COUNTY,PENNSYLVANIA
44222,PHILADELPHIA COUNTY,PENNSYLVANIA
42994,PHILADELPHIA COUNTY,PENNSYLVANIA
24091,PHILADELPHIA COUNTY,PENNSYLVANIA
17314,PHILADELPHIA COUNTY,PENNSYLVANIA
12232,PHILADELPHIA COUNTY,PENNSYLVANIA
13364,PHILADELPHIA COUNTY,PENNSYLVANIA
13649,PHILADELPHIA COUNTY,PENNSYLVANIA
13750,PHILADELPHIA COUNTY,PENNSYLVANIA
21987,PHILADELPHIA COUNTY,PENNSYLVANIA
17076,PHILADELPHIA COUNTY,PENNSYLVANIA
29375,PHILADELPHIA COUNTY,PENNSYLVANIA
24313,PHILADELPHIA COUNTY,PENNSYLVANIA
23427,PHILADELPHIA COUNTY,PENNSYLVANIA
22413,PHILADELPHIA COUNTY,PENNSYLVANIA
25551,PHILADELPHIA COUNTY,PENNSYLVANIA
19816,PHILADELPHIA COUNTY,PENNSYLVANIA
19967,PHILADELPHIA COUNTY,PENNSYLVANIA
20036,PHILADELPHIA COUNTY,PENNSYLVANIA
19750,PHILADELPHIA COUNTY,PENNSYLVANIA
14768,PHILADELPHIA COUNTY,PENNSYLVANIA
12039,PHILADELPHIA COUNTY,PENNSYLVANIA
17535,PHILADELPHIA COUNTY,PENNSYLVANIA
19796,PHILADELPHIA COUNTY,PENNSYLVANIA
16036,PHILADELPHIA COUNTY,PENNSYLVANIA
20586,PHILADELPHIA COUNTY,PENNSYLVANIA
23516,PHILADELPHIA COUNTY,PENNSYLVANIA
33611,PHILADELPHIA COUNTY,PENNSYLVANIA
34966,PHILADELPHIA COUNTY,PENNSYLVANIA
44742,PHILADELPHIA COUNTY,PENNSYLVANIA
42639,PHILADELPHIA COUNTY,PENNSYLVANIA
23237,PHILADELPHIA COUNTY,PENNSYLVANIA
27955,PHILADELPHIA COUNTY,PENNSYLVANIA
29583,PHILADELPHIA COUNTY,PENNSYLVANIA
21816,PHILADELPHIA COUNTY,PENNSYLVANIA
13400,PHILADELPHIA COUNTY,PENNSYLVANIA
17679,PHILADELPHIA COUNTY,PENNSYLVANIA
21219,PHILADELPHIA COUNTY,PENNSYLVANIA
21273,PHILADELPHIA COUNTY,PENNSYLVANIA
19697,PHILADELPHIA COUNTY,PENNSYLVANIA
28646,PHILADELPHIA COUNTY,PENNSYLVANIA
25034,PHILADELPHIA COUNTY,PENNSYLVANIA
31149,PHILADELPHIA COUNTY,PENNSYLVANIA
21068,PHILADELPHIA COUNTY,PENNSYLVANIA
26071,PHILADELPHIA COUNTY,PENNSYLVANIA
30740,PHILADELPHIA COUNTY,PENNSYLVANIA
20286,PHILADELPHIA COUNTY,PENNSYLVANIA
48875,PHILADELPHIA COUNTY,PENNSYLVANIA
66373,PHILADELPHIA COUNTY,PENNSYLVANIA
36218,PHILADELPHIA COUNTY,PENNSYLVANIA
61625,PHILADELPHIA COUNTY,PENNSYLVANIA
67132,PHILADELPHIA COUNTY,PENNSYLVANIA
66964,PHILADELPHIA COUNTY,PENNSYLVANIA
62547,PHILADELPHIA COUNTY,PENNSYLVANIA
58386,PHILADELPHIA COUNTY,PENNSYLVANIA
59167,PHILADELPHIA COUNTY,PENNSYLVANIA
69855,PHILADELPHIA COUNTY,PENNSYLVANIA
49245,PHILADELPHIA COUNTY,PENNSYLVANIA
65286,PHILADELPHIA COUNTY,PENNSYLVANIA
52663,PHILADELPHIA COUNTY,PENNSYLVANIA
77644,PHILADELPHIA COUNTY,PENNSYLVANIA
73864,PHILADELPHIA COUNTY,PENNSYLVANIA
106927,PHILADELPHIA COUNTY,PENNSYLVANIA
76548,PHILADELPHIA COUNTY,PENNSYLVANIA
77356,PHILADELPHIA COUNTY,PENNSYLVANIA
44077,PHILADELPHIA COUNTY,PENNSYLVANIA
33175,PHILADELPHIA COUNTY,PENNSYLVANIA
29346,PHILADELPHIA COUNTY,PENNSYLVANIA
33849,PHILADELPHIA COUNTY,PENNSYLVANIA
11353,PHILADELPHIA COUNTY,PENNSYLVANIA
28234,PHILADELPHIA COUNTY,PENNSYLVANIA
33427,PHILADELPHIA COUNTY,PENNSYLVANIA
33074,PHILADELPHIA COUNTY,PENNSYLVANIA
30446,PHILADELPHIA COUNTY,PENNSYLVANIA
19510,PHILADELPHIA COUNTY,PENNSYLVANIA
21765,PHILADELPHIA COUNTY,PENNSYLVANIA
36481,PHILADELPHIA COUNTY,PENNSYLVANIA
30762,PHILADELPHIA COUNTY,PENNSYLVANIA
34281,PHILADELPHIA COUNTY,PENNSYLVANIA
33005,PHILADELPHIA COUNTY,PENNSYLVANIA
52625,PHILADELPHIA COUNTY,PENNSYLVANIA
79808,PHILADELPHIA COUNTY,PENNSYLVANIA
69004,PHILADELPHIA COUNTY,PENNSYLVANIA
64938,PHILADELPHIA COUNTY,PENNSYLVANIA
57083,PHILADELPHIA COUNTY,PENNSYLVANIA
37472,PHILADELPHIA COUNTY,PENNSYLVANIA
44885,PHILADELPHIA COUNTY,PENNSYLVANIA
53013,PHILADELPHIA COUNTY,PENNSYLVANIA
50093,PHILADELPHIA COUNTY,PENNSYLVANIA
41494,PHILADELPHIA COUNTY,PENNSYLVANIA
41114,PHILADELPHIA COUNTY,PENNSYLVANIA
43542,PHILADELPHIA COUNTY,PENNSYLVANIA
46575,PHILADELPHIA COUNTY,PENNSYLVANIA
44707,PHILADELPHIA COUNTY,PENNSYLVANIA
35558,PHILADELPHIA COUNTY,PENNSYLVANIA
36006,PHILADELPHIA COUNTY,PENNSYLVANIA
46625,PHILADELPHIA COUNTY,PENNSYLVANIA
55436,PHILADELPHIA COUNTY,PENNSYLVANIA
47000,PHILADELPHIA COUNTY,PENNSYLVANIA
47694,PHILADELPHIA COUNTY,PENNSYLVANIA
43260,PHILADELPHIA COUNTY,PENNSYLVANIA
26182,PHILADELPHIA COUNTY,PENNSYLVANIA
34187,PHILADELPHIA COUNTY,PENNSYLVANIA
40788,PHILADELPHIA COUNTY,PENNSYLVANIA
30945,PHILADELPHIA COUNTY,PENNSYLVANIA
25101,PHILADELPHIA COUNTY,PENNSYLVANIA
31492,PHILADELPHIA COUNTY,PENNSYLVANIA
31818,PHILADELPHIA COUNTY,PENNSYLVANIA
31573,PHILADELPHIA COUNTY,PENNSYLVANIA
22278,PHILADELPHIA COUNTY,PENNSYLVANIA
31250,PHILADELPHIA COUNTY,PENNSYLVANIA
38877,PHILADELPHIA COUNTY,PENNSYLVANIA
24396,PHILADELPHIA COUNTY,PENNSYLVANIA
23254,PHILADELPHIA COUNTY,PENNSYLVANIA
26196,PHILADELPHIA COUNTY,PENNSYLVANIA
25740,PHILADELPHIA COUNTY,PENNSYLVANIA
17192,PHILADELPHIA COUNTY,PENNSYLVANIA
25257,PHILADELPHIA COUNTY,PENNSYLVANIA
30970,PHILADELPHIA COUNTY,PENNSYLVANIA
28783,PHILADELPHIA COUNTY,PENNSYLVANIA
30709,PHILADELPHIA COUNTY,PENNSYLVANIA
27582,PHILADELPHIA COUNTY,PENNSYLVANIA
30191,PHILADELPHIA COUNTY,PENNSYLVANIA
19709,PHILADELPHIA COUNTY,PENNSYLVANIA
22260,PHILADELPHIA COUNTY,PENNSYLVANIA
24088,PHILADELPHIA COUNTY,PENNSYLVANIA
21840,PHILADELPHIA COUNTY,PENNSYLVANIA
27959,PHILADELPHIA COUNTY,PENNSYLVANIA
33021,PHILADELPHIA COUNTY,PENNSYLVANIA
35610,PHILADELPHIA COUNTY,PENNSYLVANIA
36563,PHILADELPHIA COUNTY,PENNSYLVANIA
39508,PHILADELPHIA COUNTY,PENNSYLVANIA
38477,PHILADELPHIA COUNTY,PENNSYLVANIA
46509,PHILADELPHIA COUNTY,PENNSYLVANIA
54572,PHILADELPHIA COUNTY,PENNSYLVANIA
39483,PHILADELPHIA COUNTY,PENNSYLVANIA
54012,PHILADELPHIA COUNTY,PENNSYLVANIA
33654,PHILADELPHIA COUNTY,PENNSYLVANIA
34031,PHILADELPHIA COUNTY,PENNSYLVANIA
32500,PHILADELPHIA COUNTY,PENNSYLVANIA
26882,PHILADELPHIA COUNTY,PENNSYLVANIA
34823,PHILADELPHIA COUNTY,PENNSYLVANIA
36074,PHILADELPHIA COUNTY,PENNSYLVANIA
51020,PHILADELPHIA COUNTY,PENNSYLVANIA
46977,PHILADELPHIA COUNTY,PENNSYLVANIA
36775,PHILADELPHIA COUNTY,PENNSYLVANIA
43884,PHILADELPHIA COUNTY,PENNSYLVANIA
31951,PHILADELPHIA COUNTY,PENNSYLVANIA
39719,PHILADELPHIA COUNTY,PENNSYLVANIA
37399,PHILADELPHIA COUNTY,PENNSYLVANIA
38387,PHILADELPHIA COUNTY,PENNSYLVANIA
34491,PHILADELPHIA COUNTY,PENNSYLVANIA
35259,PHILADELPHIA COUNTY,PENNSYLVANIA
39583,PHILADELPHIA COUNTY,PENNSYLVANIA
35401,PHILADELPHIA COUNTY,PENNSYLVANIA
39848,PHILADELPHIA COUNTY,PENNSYLVANIA
55924,PHILADELPHIA COUNTY,PENNSYLVANIA
46571,PHILADELPHIA COUNTY,PENNSYLVANIA
56484,PHILADELPHIA COUNTY,PENNSYLVANIA
43799,PHILADELPHIA COUNTY,PENNSYLVANIA
43093,PHILADELPHIA COUNTY,PENNSYLVANIA
57176,PHILADELPHIA COUNTY,PENNSYLVANIA
52091,PHILADELPHIA COUNTY,PENNSYLVANIA
26643,PHILADELPHIA COUNTY,PENNSYLVANIA
70230,PHILADELPHIA COUNTY,PENNSYLVANIA
43204,PHILADELPHIA COUNTY,PENNSYLVANIA
47578,PHILADELPHIA COUNTY,PENNSYLVANIA
56768,PHILADELPHIA COUNTY,PENNSYLVANIA
51190,PHILADELPHIA COUNTY,PENNSYLVANIA
44507,PHILADELPHIA COUNTY,PENNSYLVANIA
83146,PHILADELPHIA COUNTY,PENNSYLVANIA
25650,PHILADELPHIA COUNTY,PENNSYLVANIA
40631,PHILADELPHIA COUNTY,PENNSYLVANIA
37326,PHILADELPHIA COUNTY,PENNSYLVANIA
56915,PHILADELPHIA COUNTY,PENNSYLVANIA
61803,PHILADELPHIA COUNTY,PENNSYLVANIA
43125,PHILADELPHIA COUNTY,PENNSYLVANIA
40670,PHILADELPHIA COUNTY,PENNSYLVANIA
60119,PHILADELPHIA COUNTY,PENNSYLVANIA
40861,PHILADELPHIA COUNTY,PENNSYLVANIA
43442,PHILADELPHIA COUNTY,PENNSYLVANIA
76402,PHILADELPHIA COUNTY,PENNSYLVANIA
70010,PHILADELPHIA COUNTY,PENNSYLVANIA
57214,PHILADELPHIA COUNTY,PENNSYLVANIA
52045,PHILADELPHIA COUNTY,PENNSYLVANIA
46772,PHILADELPHIA COUNTY,PENNSYLVANIA
67096,PHILADELPHIA COUNTY,PENNSYLVANIA
38712,PHILADELPHIA COUNTY,PENNSYLVANIA
42052,PHILADELPHIA COUNTY,PENNSYLVANIA
57500,PHILADELPHIA COUNTY,PENNSYLVANIA
48702,PHILADELPHIA COUNTY,PENNSYLVANIA
49417,PHILADELPHIA COUNTY,PENNSYLVANIA
58652,PHILADELPHIA COUNTY,PENNSYLVANIA
53807,PHILADELPHIA COUNTY,PENNSYLVANIA
68084,PHILADELPHIA COUNTY,PENNSYLVANIA
53571,PHILADELPHIA COUNTY,PENNSYLVANIA
53846,PHILADELPHIA COUNTY,PENNSYLVANIA
65111,PHILADELPHIA COUNTY,PENNSYLVANIA
60205,PHILADELPHIA COUNTY,PENNSYLVANIA
114688,PHILADELPHIA COUNTY,PENNSYLVANIA
57888,PHILADELPHIA COUNTY,PENNSYLVANIA
78068,PHILADELPHIA COUNTY,PENNSYLVANIA
126875,PHILADELPHIA COUNTY,PENNSYLVANIA
84511,PHILADELPHIA COUNTY,PENNSYLVANIA
47614,PHILADELPHIA COUNTY,PENNSYLVANIA
47222,PHILADELPHIA COUNTY,PENNSYLVANIA
47500,PHILADELPHIA COUNTY,PENNSYLVANIA
64659,PHILADELPHIA COUNTY,PENNSYLVANIA
53417,PHILADELPHIA COUNTY,PENNSYLVANIA
16862,PHILADELPHIA COUNTY,PENNSYLVANIA
45441,PHILADELPHIA COUNTY,PENNSYLVANIA
31169,PHILADELPHIA COUNTY,PENNSYLVANIA
42744,PHILADELPHIA COUNTY,PENNSYLVANIA
25074,PHILADELPHIA COUNTY,PENNSYLVANIA
26715,PHILADELPHIA COUNTY,PENNSYLVANIA
20921,PHILADELPHIA COUNTY,PENNSYLVANIA
76000,PHILADELPHIA COUNTY,PENNSYLVANIA
89864,PHILADELPHIA COUNTY,PENNSYLVANIA
105987,PHILADELPHIA COUNTY,PENNSYLVANIA
101964,PHILADELPHIA COUNTY,PENNSYLVANIA
73462,PHILADELPHIA COUNTY,PENNSYLVANIA
43306,PHILADELPHIA COUNTY,PENNSYLVANIA
31585,PHILADELPHIA COUNTY,PENNSYLVANIA
19250,PHILADELPHIA COUNTY,PENNSYLVANIA
48667,PHILADELPHIA COUNTY,PENNSYLVANIA
148333,PHILADELPHIA COUNTY,PENNSYLVANIA
50898,PIKE COUNTY,PENNSYLVANIA
56719,PIKE COUNTY,PENNSYLVANIA
51250,PIKE COUNTY,PENNSYLVANIA
63273,PIKE COUNTY,PENNSYLVANIA
44946,PIKE COUNTY,PENNSYLVANIA
50980,PIKE COUNTY,PENNSYLVANIA
58229,PIKE COUNTY,PENNSYLVANIA
42917,PIKE COUNTY,PENNSYLVANIA
51058,PIKE COUNTY,PENNSYLVANIA
75658,PIKE COUNTY,PENNSYLVANIA
44931,PIKE COUNTY,PENNSYLVANIA
71549,PIKE COUNTY,PENNSYLVANIA
82143,PIKE COUNTY,PENNSYLVANIA
62989,PIKE COUNTY,PENNSYLVANIA
58255,PIKE COUNTY,PENNSYLVANIA
57708,PIKE COUNTY,PENNSYLVANIA
60729,PIKE COUNTY,PENNSYLVANIA
47978,PIKE COUNTY,PENNSYLVANIA
41075,POTTER COUNTY,PENNSYLVANIA
39399,POTTER COUNTY,PENNSYLVANIA
42439,POTTER COUNTY,PENNSYLVANIA
43566,POTTER COUNTY,PENNSYLVANIA
37552,POTTER COUNTY,PENNSYLVANIA
47781,SCHUYLKILL COUNTY,PENNSYLVANIA
41096,SCHUYLKILL COUNTY,PENNSYLVANIA
51250,SCHUYLKILL COUNTY,PENNSYLVANIA
52059,SCHUYLKILL COUNTY,PENNSYLVANIA
26673,SCHUYLKILL COUNTY,PENNSYLVANIA
24199,SCHUYLKILL COUNTY,PENNSYLVANIA
29647,SCHUYLKILL COUNTY,PENNSYLVANIA
44901,SCHUYLKILL COUNTY,PENNSYLVANIA
41528,SCHUYLKILL COUNTY,PENNSYLVANIA
51079,SCHUYLKILL COUNTY,PENNSYLVANIA
37311,SCHUYLKILL COUNTY,PENNSYLVANIA
50417,SCHUYLKILL COUNTY,PENNSYLVANIA
49295,SCHUYLKILL COUNTY,PENNSYLVANIA
39682,SCHUYLKILL COUNTY,PENNSYLVANIA
38824,SCHUYLKILL COUNTY,PENNSYLVANIA
40230,SCHUYLKILL COUNTY,PENNSYLVANIA
49591,SCHUYLKILL COUNTY,PENNSYLVANIA
64375,SCHUYLKILL COUNTY,PENNSYLVANIA
43201,SCHUYLKILL COUNTY,PENNSYLVANIA
24632,SCHUYLKILL COUNTY,PENNSYLVANIA
44551,SCHUYLKILL COUNTY,PENNSYLVANIA
43850,SCHUYLKILL COUNTY,PENNSYLVANIA
45388,SCHUYLKILL COUNTY,PENNSYLVANIA
32463,SCHUYLKILL COUNTY,PENNSYLVANIA
40465,SCHUYLKILL COUNTY,PENNSYLVANIA
45739,SCHUYLKILL COUNTY,PENNSYLVANIA
32173,SCHUYLKILL COUNTY,PENNSYLVANIA
28875,SCHUYLKILL COUNTY,PENNSYLVANIA
30962,SCHUYLKILL COUNTY,PENNSYLVANIA
53889,SCHUYLKILL COUNTY,PENNSYLVANIA
65000,SCHUYLKILL COUNTY,PENNSYLVANIA
55750,SCHUYLKILL COUNTY,PENNSYLVANIA
58448,SCHUYLKILL COUNTY,PENNSYLVANIA
41636,SCHUYLKILL COUNTY,PENNSYLVANIA
62132,SCHUYLKILL COUNTY,PENNSYLVANIA
57450,SCHUYLKILL COUNTY,PENNSYLVANIA
56780,SCHUYLKILL COUNTY,PENNSYLVANIA
49750,SCHUYLKILL COUNTY,PENNSYLVANIA
52460,SCHUYLKILL COUNTY,PENNSYLVANIA
55809,SCHUYLKILL COUNTY,PENNSYLVANIA
55824,SNYDER COUNTY,PENNSYLVANIA
52839,SNYDER COUNTY,PENNSYLVANIA
41050,SNYDER COUNTY,PENNSYLVANIA
44575,SNYDER COUNTY,PENNSYLVANIA
44559,SNYDER COUNTY,PENNSYLVANIA
49914,SNYDER COUNTY,PENNSYLVANIA
37579,SNYDER COUNTY,PENNSYLVANIA
30179,SNYDER COUNTY,PENNSYLVANIA
49000,SOMERSET COUNTY,PENNSYLVANIA
52681,SOMERSET COUNTY,PENNSYLVANIA
43636,SOMERSET COUNTY,PENNSYLVANIA
30176,SOMERSET COUNTY,PENNSYLVANIA
37482,SOMERSET COUNTY,PENNSYLVANIA
42212,SOMERSET COUNTY,PENNSYLVANIA
48393,SOMERSET COUNTY,PENNSYLVANIA
49265,SOMERSET COUNTY,PENNSYLVANIA
41524,SOMERSET COUNTY,PENNSYLVANIA
45077,SOMERSET COUNTY,PENNSYLVANIA
43877,SOMERSET COUNTY,PENNSYLVANIA
31688,SOMERSET COUNTY,PENNSYLVANIA
48274,SOMERSET COUNTY,PENNSYLVANIA
42692,SOMERSET COUNTY,PENNSYLVANIA
39000,SOMERSET COUNTY,PENNSYLVANIA
46284,SOMERSET COUNTY,PENNSYLVANIA
35517,SOMERSET COUNTY,PENNSYLVANIA
37031,SOMERSET COUNTY,PENNSYLVANIA
44625,SOMERSET COUNTY,PENNSYLVANIA
44330,SOMERSET COUNTY,PENNSYLVANIA
41016,SOMERSET COUNTY,PENNSYLVANIA
37038,SULLIVAN COUNTY,PENNSYLVANIA
39654,SULLIVAN COUNTY,PENNSYLVANIA
51667,SUSQUEHANNA COUNTY,PENNSYLVANIA
53750,SUSQUEHANNA COUNTY,PENNSYLVANIA
39980,SUSQUEHANNA COUNTY,PENNSYLVANIA
40254,SUSQUEHANNA COUNTY,PENNSYLVANIA
44643,SUSQUEHANNA COUNTY,PENNSYLVANIA
